@RELATION quality_prediction_sample

@ATTRIBUTE T_data_1_1 NUMERIC
@ATTRIBUTE T_data_1_2 NUMERIC
@ATTRIBUTE T_data_1_3 NUMERIC
@ATTRIBUTE T_data_2_1 NUMERIC
@ATTRIBUTE T_data_2_2 NUMERIC
@ATTRIBUTE T_data_2_3 NUMERIC
@ATTRIBUTE T_data_3_1 NUMERIC
@ATTRIBUTE T_data_3_2 NUMERIC
@ATTRIBUTE T_data_3_3 NUMERIC
@ATTRIBUTE T_data_4_1 NUMERIC
@ATTRIBUTE T_data_4_2 NUMERIC
@ATTRIBUTE T_data_4_3 NUMERIC
@ATTRIBUTE T_data_5_1 NUMERIC
@ATTRIBUTE T_data_5_2 NUMERIC
@ATTRIBUTE T_data_5_3 NUMERIC
@ATTRIBUTE H_data NUMERIC
@ATTRIBUTE AH_data NUMERIC
@ATTRIBUTE hour_sin NUMERIC
@ATTRIBUTE hour_cos NUMERIC
@ATTRIBUTE dayofweek_sin NUMERIC
@ATTRIBUTE dayofweek_cos NUMERIC
@ATTRIBUTE quality NUMERIC

@DATA
0.7866320928549869,0.7961858461850584,0.749788252028667,0.48036939226315106,0.7280914077833792,0.7353248625863732,0.8606844786226373,0.7696990683319648,0.6618401483796302,-0.8885809454122233,-1.1019106691787222,-1.089137240731364,-0.05347542900116622,0.1426058932971818,0.19984663697797567,1.1156144982547402,-0.8818183625979173,0.7073496779104445,-1.226496063289336,-0.6168269273196494,-1.2719453181982552,420.0
0.9156921700019172,1.0934124505824019,0.7711348618028877,0.4356160656254991,0.8593565559563039,0.5981484907986174,0.8469949633000838,0.6669915911662484,0.6497983674287049,-0.8809841121186414,-0.7394311626266501,-1.2953427389346317,0.039271391001127864,-0.1104221855654015,0.3737707829495961,1.1098978660603858,0.6639286551151284,0.3666798673853121,-1.3679477820633081,-0.6168269273196494,-1.2719453181982552,420.0
0.9614498337176478,0.9288128569121582,0.6317889368878402,0.6097174216914855,0.9459474310115521,0.7845534798811732,0.7731352527225888,0.7431423063233842,0.7794059571373482,-0.6878074940818575,-0.5072690617534203,-0.8774621006659401,0.39761137737362795,0.3132946685869053,0.4377222730491277,1.0963616545219543,0.9888868349752583,0.0010961292628243965,-1.4161943291386305,-0.6168269273196494,-1.2719453181982552,420.0
0.8822538772865761,0.9033532075315103,0.7652052479767147,0.7898222727942301,0.6762471895974347,0.9134328936978953,0.7088263667887352,0.7863370397108348,0.9413362220300573,-0.3464926268202382,-0.45032364078451437,-0.0056011878383266265,0.5445608843902499,0.2706224747644742,0.4568479523312292,1.1045800686702871,0.2335786331382007,-0.3644876088596634,-1.3679477820633084,-0.6168269273196494,-1.2719453181982552,420.0
1.123948203579921,1.3592585569059203,1.4139050005599547,0.7799983718249892,0.6166814921072,0.5013506478032245,0.8769208805168263,0.9130415909806884,1.0646060322908444,0.11420104934051968,-0.558191409350615,-0.6909473131664317,0.3927933607501324,0.582550201438302,0.5955091271264734,1.1225518066681848,-0.6446867178351209,-0.7051574193847957,-1.226496063289336,-0.6168269273196494,-1.2719453181982552,420.0
1.661894070596905,1.6144471355817271,1.4180557302382755,0.7155972432488571,0.4650095772015115,0.3719181034551006,0.6986388205021847,0.985992696257273,1.0953442626129435,0.454430654703057,-0.7355982977537427,-0.45739360565238435,0.3313636488005613,0.433498031466994,0.686953781194027,-0.8204988442543653,0.6200153875664633,-0.9976972177087664,-1.0014788736911422,-0.6168269273196494,-1.2719453181982552,420.0
1.261221194727113,1.346824774650256,1.0765099738507555,0.6670235106787225,0.5367090278842015,0.5356447407501643,0.6830391402509025,1.002310706648088,0.9473571125055189,0.2976103102855557,-0.5242431776191513,-0.2960391707187915,0.3699077817885276,0.2952641641548922,0.5841532550527252,-1.641385472737978,1.3401929753645858,-1.2221709000206715,-0.7082307628813553,-0.6168269273196494,-1.2719453181982552,420.0
0.8822538772865761,0.8873669160599404,0.6442411259228026,0.6288194513538972,0.6828656004296826,0.6600991103156688,0.6642558517850737,0.9610357391889669,0.670396150634236,-0.27432271053121404,0.029332020453572753,-0.8019810429681915,0.4596433414011375,0.3295221225757167,0.5548670586520057,-1.655779783400718,-1.1540806213996466,-1.3632809558312546,-0.3667361049962453,-0.6168269273196494,-1.2719453181982552,420.0
0.09381413326168586,0.41310693573668883,0.3436097049358701,0.6037139266547272,0.8218522279068974,0.6794586789147466,-0.21028132475104036,0.864727481784355,0.7106410501281162,-0.19401332999906887,-0.2833202427507057,-0.5749909056887306,0.916752668555301,0.26881942432127454,0.5118342802672752,-1.6564807657839566,0.3477531287647332,-1.4114109680324165,-0.0002671966240791655,-0.6168269273196494,-1.2719453181982552,420.0
0.10554686754776989,0.04009346806671629,0.1740227495073456,0.5731506791948674,0.8676295694966142,0.675033634663529,-1.3805757044185893,0.7130659734461953,0.723633497996221,-0.12021552086141978,-0.4492285365351133,0.22631162711707548,0.8511071920601708,0.4527305695278069,0.36361026583098016,-1.6680348892042587,-0.609556103796188,-1.3632809558312546,0.3662017117480871,-0.6168269273196494,-1.2719453181982552,420.0
-0.0440454945998099,0.09160485169733215,0.04712901362726052,0.49947142192556276,0.7744202836091181,0.8099974843256759,-0.18099212917720567,0.5300482882786272,0.7683148431036025,-0.16525388967336815,-0.20392518466905807,0.3428149987809897,0.5825027653002797,0.4016441403037691,0.521994797385891,-1.6640827988711666,0.022794948904604113,-1.222170900020672,0.707696369633197,-0.6168269273196494,-1.2719453181982552,420.0
0.10789341440498769,0.10285446421436294,-0.057232189713370435,0.6899459462736168,0.8516350766520138,0.8122100064512846,1.5846369866106693,0.33807169544551313,1.016122019514751,-0.39804256702668267,0.15910187400771456,0.06987986985942198,0.4656658621805059,0.38241160224295623,0.5757857703668047,-1.6614480719824358,0.3565357822744662,-0.9976972177087672,1.0009444804429837,-0.6168269273196494,-1.2719453181982552,420.0
-0.29277946146480516,0.2680461427539224,-0.07502103119188705,0.9158956685661521,0.9459474310115521,-0.007529441086837458,0.3955593184772916,0.1396958828512946,-0.10788316556241713,-0.21951698462751965,0.2823011020654427,0.17161520849551815,0.4512118123100193,0.36738618188294464,0.5548670586520057,-1.656746655653464,-0.679817331874053,-0.7051574193847968,1.2259616700411777,-0.6168269273196494,-1.2719453181982552,420.0
-0.07220405688641256,-0.34180127264301746,0.7278486808718295,0.6249990454214164,0.9387774859432823,-1.9584208253425437,0.028170930518544888,-0.06635899345624699,-1.2271350160536936,-0.15440127068253637,0.1459606230148891,-0.18992811859297104,0.4825289203627423,0.3421434756781267,0.4670084694498472,-1.6520331534213306,-0.9608622441855161,-0.3644876088596645,1.3674133888151503,-0.6168269273196494,-1.2719453181982552,420.0
-0.08159024431528077,-0.2707510883249275,0.5434376908778737,0.3684860756690212,0.6288152452996554,-2.92197421104525,-0.36755157054967214,-0.2781731675487833,1.8222875652819663,-0.05347191406781339,-0.20283008041965703,-0.35018862515413374,0.4939717098435447,0.4545336199710086,0.41142446403623606,-1.6142042765326863,0.1281867910214028,0.0010961292628242235,1.4156599358904727,-1.3817988300709472,-0.31224053176914945,420.0
-0.04169894774259209,0.2248239472937499,1.6694713564679768,0.08523026438925077,0.08996629670744434,-2.92197421104525,-0.662672052038197,-0.49734644436658887,0.1690777963088669,-0.090370818636637,-0.2575852928897572,-0.1888341902205409,0.4361555103615942,0.5032159819374448,0.4777666640460303,-1.5979849944928894,-1.7249530995323061,0.3666798673853117,1.3674133888151505,-1.3817988300709472,-0.31224053176914945,420.0
-0.13380091188835716,0.09930195499845863,0.8713453354651978,-0.3120919525889251,-0.24426345032109326,-1.1408938999300304,-1.251002850086519,-0.7197193310649456,-1.0214740729707836,-0.25967167489359316,0.12789140289975526,0.060034514507541395,0.4662681142584444,0.34574957656453015,0.25423528743645546,-0.651223684605044,-0.29338057744579193,0.7073496779104445,1.2259616700411782,-1.3817988300709472,-0.31224053176914945,420.0
-0.2587545320351595,-0.2707510883249275,-0.14914120401903896,-0.8322129316826087,-0.38435314627034844,-1.6647085131679542,-1.9529884613941757,-0.9286538562649845,-0.8963029288756372,-0.461530388123041,0.35184022190246983,0.3236712522634455,0.4765063995833719,0.09813064903154996,0.29188896852309537,1.5711442742323574,0.022794948904604113,0.9998894762344153,1.000944480442984,-1.3817988300709472,-0.31224053176914945,420.0
-0.33501730489470966,-0.5217950729155121,-0.3003463565864302,-1.2955735940651256,-0.8719094109126352,-2.92197421104525,-1.7692942674148022,-1.1043124387072834,-0.9539767218511226,-0.6954043273754394,0.28996683181125554,0.5993412021160904,0.19465242710886796,0.07769607734193422,0.48972021359734375,1.4173995001427542,-1.1452979678899136,1.2243631585463202,0.707696369633197,-1.3817988300709472,-0.31224053176914945,420.0
-0.255821348463638,-0.5845560690631577,-0.2398642955594741,-1.3577916335369822,-1.6484696152297647,-2.92197421104525,-0.9253197297383406,-0.9651294089032758,-0.9083447098265626,-0.7903647435452074,0.07423129467905615,0.6753692240000541,0.4271217291925396,0.40525024119017256,0.5584531235174007,1.4417767668150872,-1.3824296126527116,1.3654732143569028,0.3662017117480877,-1.3817988300709472,-0.31224053176914945,420.0
-0.17075902488952432,-0.4442319550349303,-0.22444729961142623,-1.351788138500224,-1.610413752944336,-2.6614497307547933,-0.3115200659736414,-0.5171840256260101,-0.7077539903019378,-0.447964614384504,-0.1847608603045232,0.1284050377844885,0.5343225990653223,0.6288284961471345,0.759272755979477,1.4171698679827278,0.42679701035233203,1.413603226558065,-0.0002671966240788187,-1.3817988300709472,-0.31224053176914945,420.0
-0.32504448075153775,-0.23937059025110366,-0.27069828745556984,-1.436382841290908,-1.0743224755322278,-1.8383915000282587,-0.02945237816475907,-1.7877491091931699,-0.43966591965765084,-0.637885446724038,-0.41418520055424857,-0.6838367787456283,1.01070399271347,1.1090409308530833,1.038985815480228,1.2805991622825037,0.21601332611873464,1.3654732143569028,-0.3667361049962453,-1.3817988300709472,-0.31224053176914945,420.0
-0.20009086060473538,-0.13279531377396864,-0.40648644407491324,-1.2983024554454696,-1.5100345219885718,-1.2548387893988924,-0.45701096137844843,-2.213937145282683,-0.6145886324184616,-1.2304384436233855,-0.9666652943775715,-0.939816017894514,1.1028485606378278,0.9016901298849327,0.7748123703961854,1.3120104245935547,-2.5593051829569617,1.2243631585463204,-0.7082307628813543,-1.3817988300709472,-0.31224053176914945,420.0
-0.4840230303279857,-0.14345284142168255,-0.6270680784085189,-1.4243758512173916,-1.428958989293531,-0.9672109130697277,-0.7225238864716841,-1.3231657545370341,-0.9169007120811683,-1.4122198117197966,-1.5799236740427058,-1.2707293505549313,0.7288500202389652,0.7905020192208526,0.4646177595395845,0.8044024919024616,0.4970582384301978,0.9998894762344154,-1.0014788736911415,-1.3817988300709472,-0.31224053176914945,420.0
-0.28280663732163325,-0.2648302396317526,-0.8767048204903692,-1.2535491288078178,-1.478045536299371,-1.1447658136498462,-0.6805002580396613,-0.6387692010869819,-1.2169945689371242,-1.5896601322198776,-1.2377035961045735,-1.5562446557594587,0.9504787849197718,0.8884677599681228,0.7730193379634879,-0.3430935835583931,0.17210005857006871,0.7073496779104445,-1.226496063289336,-1.3817988300709472,-0.31224053176914945,420.0
0.07797494197547093,-0.48923040510305443,-0.9650560665003346,-1.6301319992953747,-1.4333712631816964,-1.4008652496890852,-0.581171681745789,-0.3815205666906096,-1.379241722802225,-1.5310559896693923,-1.19280432187909,-1.723615696741421,1.2034246576533014,1.1877741335395406,1.062892914582857,-0.730628068361722,-0.6973826388935198,0.3666798673853121,-1.3679477820633081,-1.3817988300709472,-0.31224053176914945,420.0
0.13722525012019873,-0.7686944634208744,-0.8535793265682974,-2.210287928756641,-1.5629818086465568,-1.4633689997375383,-0.6142812071770791,-0.4669501505013451,-1.0534798591824537,-1.7790383336098705,-1.335167874301353,-1.7460412283762594,1.4527570179192086,1.4924896584405616,1.3097337128174935,-0.7107830153741328,-0.19677138883872627,0.0010961292628243965,-1.4161943291386305,-1.3817988300709472,-0.31224053176914945,420.0
-0.12441472445948995,-0.8462575813014561,-0.8168157208460298,-2.3243543344550446,-1.3655325521511514,-1.7438061791584747,-0.7725065354400752,-0.559418876049295,-0.8288055777559774,-1.262996300595877,-1.2831504224547574,-1.5228798404003077,0.8679702502424073,1.3608669760868668,1.2678962893878936,-0.6843874028741956,-1.2243418494775125,-0.3644876088596634,-1.3679477820633084,-1.3817988300709472,-0.31224053176914945,420.0
-0.716917805906766,-0.6988284488414191,-0.9911463673354929,-1.3763478909233253,-1.485215481367641,-1.54025414360245,-0.9052629979866931,-0.5878954039862071,-0.767962895056564,-0.9840839925315322,-0.9677603986269725,-0.9950594007022864,0.4114631751661781,0.744223724512018,0.45804330728636156,-0.675963528372156,0.10183883049220294,-0.7051574193847957,-1.226496063289336,-1.3817988300709472,-0.31224053176914945,420.0
-1.0653800142034815,-1.1807855324657963,-1.2668734102525006,-2.1851824040574694,-0.8636363973723248,-0.9528295192532693,-0.8626026479117603,-0.6074130242575734,-0.8294393557007623,-0.44742198343496115,-0.460179579029133,-0.29056952885663523,0.035657878533506215,-0.018466612962135306,-0.11094565135619149,-0.677015001947016,-1.1892112354385795,-0.9976972177087664,-1.0014788736911422,-1.3817988300709472,-0.31224053176914945,420.0
-1.0383947253454873,-0.9865816953296844,-1.501093156386302,-0.3219158535581661,0.0017208189441336626,-0.3831050719089596,-0.6448438460367326,-0.801309383019019,-0.809792239412411,-0.25316010349909523,-0.2690838875084792,0.10269772103235598,-1.0182832578562004,-0.4746383750920669,-0.4719428478058782,-0.6747670239593816,-0.2845979239360597,-1.2221709000206715,-0.7082307628813553,-1.3817988300709472,-0.31224053176914945,420.0
-1.0630334673462647,-1.085459868505693,-1.6511123861884587,-0.10087808175025219,0.08941476247142416,-0.05675805838163749,-0.45287227069953645,-0.5475803194912527,-0.6225108567282813,-0.06486716400818435,0.2368542757152569,0.06659808474212969,-1.4145651251387306,-1.033584012484473,-0.7325302280245268,-0.6785740834545675,0.6375806945859294,-1.3632809558312546,-0.3667361049962453,-1.3817988300709472,-0.31224053176914945,420.0
-1.037221451916879,-1.1944034844600975,-1.5716555609177516,-0.03647695317412011,0.04970429747793313,0.1252218864497006,-0.4334522605907989,-0.3248874718048411,-0.4631157036147164,0.23140933444148848,-0.3101502968610553,-0.35018862515413374,-1.3748164879948903,-1.2673795532862424,-1.0265875469868542,-0.7068430109441963,-0.249467309897126,-1.4114109680324165,-0.0002671966240791655,-1.3817988300709472,-0.31224053176914945,420.0
-1.0935385764900851,-1.0007917321933018,-1.0996583003544436,-0.013008745303155418,0.016060709080671674,0.05663370055582273,-0.41976274526824536,-0.2221799946391247,-0.3426978941054617,0.46582590464342977,-0.7761171549816183,-0.6914942773526467,-1.6717267624178191,-1.2914202258622596,-1.1317787830384185,-0.7052718435334872,0.3828837428036661,-1.3632809558312546,0.3662017117480871,-1.3817988300709472,-0.31224053176914945,420.0
-1.24665075892349,-0.7467873232561307,-0.4859432693456203,-0.0555789828365318,-0.1427811508932868,-0.024123357028904713,-0.2685413550772543,-0.3936790842367066,-0.28977743571586906,0.2520293105240663,-1.0668673331978575,-0.7111849880564078,-1.373009731761079,-1.2223032922062096,-1.3457473200069416,0.09494789054770272,-0.047466279173261676,-1.222170900020672,0.707696369633197,-1.3817988300709472,-0.31224053176914945,420.0
-1.429681413786411,-0.5425180433416219,-0.31813519806494683,-0.06594865608184122,-0.46598021320140937,-0.053439275193223286,0.138642135563332,-0.2813727774293356,-0.31449477556250566,-0.42625937640284234,-0.10974621922048343,-0.41363647075513776,-1.0345440639604995,-1.1748229638685752,-1.4371919740744952,0.2621442748536214,0.3565357822744662,-0.9976972177087672,1.0009444804429837,-1.3817988300709472,-0.31224053176914945,420.0
-1.4854119016453136,-1.0783548500738833,-0.6241032714954324,-0.015737606683499415,-0.7169282905908217,-0.022463965434697614,0.5518744818115578,-0.5795764182967721,-0.38991435099198524,-0.26618324628809115,-0.21980419628538797,0.06441022799726755,-1.1718575377301292,-1.2439398975246252,-0.9769803163489007,0.2795117176935539,0.1281867910214028,-0.7051574193847968,1.2259616700411777,-1.3817988300709472,-0.31224053176914945,420.0
-1.423815046643369,-0.8326396293071558,-1.072382076754052,-0.019012240339913698,-0.15491490408574218,0.03782726248814663,0.031036177911636927,-0.759714454571844,-0.3689996788140628,0.6345841299508431,0.5243191411832893,0.24600233782083475,-1.3483173965656639,-1.3737595294351204,-1.1748115614231491,0.2567418761414111,0.18966536558953478,-0.3644876088596645,1.3674133888151503,-1.3817988300709472,-0.31224053176914945,420.0
-1.125216959062514,-0.379694704279332,-1.0937286865282718,-0.09105418078101118,0.2852094162587671,0.13075319176372363,-0.27809217972089584,-0.6854835053430397,-0.23083608685081278,0.7767534387307234,1.125531374105003,0.5501144253566894,-1.356748925656781,-1.4548967993791793,-1.1969256280930805,0.20957059611061574,-0.2406846563873922,0.0010961292628242235,1.4156599358904727,-1.108783518925368,0.8844917624979736,420.0
-0.669986868762428,-0.05404802615475317,-0.6958515987921167,-0.08395914119211606,0.16111421315411234,0.01957395495187227,-0.33667057086856417,-0.2992905927604252,-0.3186143322036112,0.6139641538682653,0.9388160995819571,1.0254263031780175,-0.9875684018814149,-1.2090809222894,-0.9602453469770609,0.21386109173217163,0.10183883049220294,0.3666798673853117,1.3674133888151505,-1.108783518925368,0.8844917624979736,420.0
-0.6113231973320039,-0.2559489665919914,-0.5855607816253138,0.010459462567807413,0.23060752689271974,-0.022463965434697614,-0.35927418919184934,-0.21418096993774566,1.977563161754427,1.090936758515269,0.7208903539509538,1.067542545516617,-0.2215037587455826,-0.5822203848697446,-0.5693642766490885,0.22953650812979995,0.3916663963133991,0.7073496779104445,1.2259616700411782,-1.108783518925368,0.8844917624979736,420.0
-0.6195361113322637,-0.7521160870799867,-0.6318117694694564,0.08577603666531919,0.022127585676899365,-0.16129972881666046,-0.2032773866790364,-0.3821604886667204,2.860415838840693,0.32691238156079744,0.5084401295669612,0.5337054997702224,0.12358668191230478,-0.07916931121657954,-0.05655700089771271,0.23706602579804967,-0.38998976605285757,0.9998894762344153,1.000944480442984,-1.108783518925368,0.8844917624979736,420.0
-0.49810231147128653,-0.7592211055117962,-0.581410051946993,0.09505416535849176,-0.05563874160201838,0.17610989533870774,-0.16507408810447005,-0.2567357813490854,2.035236954729911,0.4186170120333154,0.4263073108618091,0.2602234066624396,0.06275922204067011,0.04644320299311227,0.5082482154018801,0.2505659796270018,-1.3209510380845781,1.2243631585463202,0.707696369633197,-1.108783518925368,0.8844917624979736,420.0
-0.31683156675127894,-0.48923040510305443,-0.6027566617212127,0.04484311596014995,-0.03798964604935549,-0.09215841239138084,0.030081095447272554,-0.13707037181644408,-0.19407696605325095,0.5114069044049173,0.6825617052218822,0.5008876485972884,-0.5358793434286834,-0.2708936750103187,0.5375344118025996,0.2053042722953772,-0.0913795467219276,1.3654732143569028,0.3662017117480877,-1.108783518925368,0.8844917624979736,420.0
-0.5614590766161442,-0.36666883715434856,-0.6804346028440688,-0.0004559829535704315,0.08776015976336173,-0.2027845186718286,0.18989822781754193,0.24176343804090125,0.12819911887019955,0.4647406427443459,0.5265093496820932,0.6759161881862711,0.17236910022519958,-0.1254476059254131,-0.1306690081158602,0.2627848277210656,-0.0913795467219276,1.413603226558065,-0.0002671966240788187,-1.108783518925368,0.8844917624979736,420.0
-0.7163311691924623,-0.38976014705772805,-0.60987219831262,-0.017920695787776844,0.11919761121654056,-0.044036056159386175,0.23128513460665584,0.2654405511569856,0.2162942531953894,0.3057497745286786,0.5599100292888564,0.3718041006504145,0.9185594247891125,0.4815793766190283,1.9444671939922737,0.16814012008049442,1.4368021639716537,1.3654732143569028,-0.3667361049962453,-1.108783518925368,0.8844917624979736,420.0
-0.4846096670422894,-0.3512746305520956,-0.1704878137932587,-0.17237424991528125,-0.24481498455711342,0.2070852050972334,0.2522969488226678,0.39822436119988874,0.20266802738250062,0.17551834663871202,-0.08565392573364018,0.20224520292359002,0.9884206658298017,0.9527765591089705,3.0292518157740314,0.26021053034813124,1.3577582823840533,1.2243631585463204,-0.7082307628813543,-1.108783518925368,0.8844917624979736,420.0
-0.4065869840398262,-0.16417581184779248,1.2662576162882655,0.05521278920545936,-0.18800695824698346,0.5450479597840014,0.3239281336499797,0.33135251469635374,0.20108358252053712,0.17334782284054603,0.3863360057586341,0.3406271420361276,0.9661373389461333,1.2202290415171655,3.0292518157740314,0.6887041409583712,0.25992659366740056,0.9998894762344154,-1.0014788736911415,-1.108783518925368,0.8844917624979736,420.0
-0.8606438009113039,-0.07713933605813161,1.1186102320165785,0.9639236288602165,-0.53933426659216,0.9720647300265325,0.3411196180085341,-0.03276308971045203,0.08320088479042556,0.3024939888314287,1.5422185410024747,0.5134678248802481,0.9625238264785106,1.2821337734004095,3.0292518157740314,0.6946987489253889,-0.2406846563873922,0.7073496779104445,-1.226496063289336,-1.108783518925368,0.8844917624979736,420.0
-0.8911489100551243,-0.6798817330232619,-0.7966550338370445,-0.18820164592128052,-2.9065192075929533,1.4864761242306175,-0.08866749095533734,-0.11211341474813902,-0.2967489931085103,0.545592654226034,0.8681818754955271,0.6365347667787506,0.9426495079065921,1.2190270078883636,2.962909615764237,0.642656849921392,1.9637613745556448,0.3666798673853121,-1.3679477820633081,-1.108783518925368,0.8844917624979736,420.0
-0.9222406559132484,-1.4146590558461762,-0.6329976922346907,-2.819369788849558,-2.2821824524175343,2.0882821423962565,-0.5585680634225039,-0.2308189413166146,-0.5217401635073792,0.4837327259782987,-0.6321109461852519,0.40571588019578053,1.0540661423249318,1.0729799219890572,1.9181693849793822,0.7104950243546082,1.0328001025239235,0.0010961292628243965,-1.4161943291386305,-1.108783518925368,0.8844917624979736,420.0
-0.9767978703435427,-1.410514461760954,-0.850614519655211,-2.6589127396852956,-0.807379905298215,2.608777972445766,-0.8498682150535724,-0.9427321397394132,-0.7587731148571744,-0.010061438104489964,-0.24718180252043806,-0.060844570646097135,0.9179571727111759,0.8728413227937134,0.8871757361785381,0.6780202025655394,-0.029900972153795616,-0.3644876088596634,-1.3679477820633084,-1.108783518925368,0.8844917624979736,420.0
-0.8283787816245712,-1.0718419165113917,-0.8019916862805986,-1.1886022279556172,-1.0202721204022007,2.717744687132009,-1.5840082693281556,-1.3074876661223298,-1.2220647924954084,-0.3329268530816994,-0.3933782198156103,-0.4962280628736897,0.9161504164773646,0.775476598860841,0.642127970376599,0.6903840814975156,0.6551460016053955,-0.7051574193847957,-1.226496063289336,-1.108783518925368,0.8844917624979736,420.0
